"";"ID";"anio";"dpto";"region";"w_ano";"e26";"e27";"e29_6";"e49";"e51_2";"e51_3";"e51_4_a";"e51_4_b";"e51_5";"e51_6a";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_6";"e51_8";"e218_1";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"17028";33664;2022;3;2;75;1;40;0;1;6;0;3;0;3;2;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;42976,35;42976,35;42976,35;14;20;10,6684052433702;42976;10,6684052433702;42976;400
"17029";33665;2022;3;2;62;2;45;0;1;6;0;3;0;3;0;1;0;1;0;0;2;2;3;0;0;0;36;2;2;2;1;9;2;62976,35;62976,35;62976,35;17;22;11,0505145380692;62976;11,0505145380692;62976;484
"17030";33668;2022;3;2;30;2;61;0;1;6;0;3;0;1;1;1;0;2;0;0;0;0;0;0;0;0;35;2;1;1;1;1;2;58976,35;40976,35;40976,35;11;44;10,9848917950694;58976;10,6207503499881;40976;1936
"17031";33669;2022;3;2;58;2;40;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;2;0;0;50;2;2;2;1;1;2;47976,35;47976,35;47976,35;14;20;10,7784634601361;47976;10,7784634601361;47976;400
"17032";33669;2022;3;2;58;1;57;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;60;2;2;2;1;1;2;42976,35;42976,35;42976,35;9;42;10,6684052433702;42976;10,6684052433702;42976;1764
"17033";33671;2022;3;2;74;1;36;0;1;6;0;3;0;3;1;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;61096,75;61096,75;61096,75;13;17;11,0202139522556;61097;11,0202139522556;61097;289
"17034";33671;2022;3;2;74;2;34;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;3;0;0;44;2;2;2;1;1;2;83234,89;83234,89;83234,89;15;13;11,3294218898678;83235;11,3294218898678;83235;169
"17035";33672;2022;4;2;58;2;32;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;0;0;0;36;2;2;2;1;1;2;37976,35;37976,35;37976,35;17;9;10,5447188765358;37976;10,5447188765358;37976;81
"17036";33672;2022;4;2;58;1;30;0;1;6;0;3;0;2;1;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;32976,35;32976,35;32976,35;12;12;10,4035459168536;32976;10,4035459168536;32976;144
"17037";33673;2022;4;2;50;2;56;0;1;6;0;3;0;3;2;1;0;1;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;43952,7;43952,7;43952,7;14;36;10,6908693346735;43953;10,6908693346735;43953;1296
"17038";33674;2022;4;2;73;1;31;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;2;9;2;47976,35;20000;47976,35;16;9;10,7784634601361;47976;10,7784634601361;47976;81
"17039";33675;2022;4;2;53;1;68;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;82976,35;82976,35;82976,35;12;50;11,3263109064167;82976;11,3263109064167;82976;2500
"17040";33679;2022;4;2;32;2;29;0;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;25;2;2;2;1;2;2;44136,64;44136,64;44136,64;16;7;10,6950455554815;44137;10,6950455554815;44137;49
"17041";33686;2022;4;2;27;2;54;0;1;6;0;3;0;3;1;1;0;1;0;0;0;0;0;0;0;0;40;2;1;2;1;1;2;55576,35;54976,35;54976,35;13;35;10,9255130300353;55576;10,9146583717381;54976;1225
"17042";33687;2022;4;2;70;1;43;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;2;2;52858,1;52858,1;52858,1;9;28;10,8753662435093;52858;10,8753662435093;52858;784
"17043";33688;2022;4;2;72;1;31;0;1;6;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;13000;13000;13000;10;15;9,47270463644367;13000;9,47270463644367;13000;225
"17044";33688;2022;4;2;72;2;28;0;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;9800;6000;6000;8;14;9,19013766465866;9800;8,69951474821019;6000;196
"17045";33690;2022;4;2;66;2;38;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;2;2;2;1;1;2;29176,35;15976,35;24976,35;6;26;10,2811137285778;29176;10,1256846561099;24976;676
"17046";33690;2022;4;2;66;1;39;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;30000;30000;30000;9;24;10,3089526606443;30000;10,3089526606443;30000;576
"17047";33691;2022;4;2;55;2;34;0;1;6;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;32476,35;25976,35;25976,35;10;18;10,3882674111136;32476;10,1649417876679;25976;324
"17048";33693;2022;4;2;64;1;48;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1;2;2;2;2;2;40476,35;24476,35;24476,35;6;36;10,6084731319118;40476;10,1054626242024;24476;1296
"17049";33694;2022;4;2;59;1;50;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;32000;32000;32000;9;35;10,3734911817819;32000;10,3734911817819;32000;1225
"17050";33695;2022;4;2;59;2;69;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;66;2;2;2;1;9;2;18000;18000;18000;12;51;9,7981270368783;18000;9,7981270368783;18000;2601
"17051";33695;2022;4;2;59;1;57;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;1;2;9000;9000;9000;6;45;9,10497985631836;9000;9,10497985631836;9000;2025
"17052";33696;2022;4;2;39;1;64;0;1;6;0;3;0;1;1;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;12000;12000;12000;11;47;9,39266192877014;12000;9,39266192877014;12000;2209
"17053";33698;2022;4;2;56;2;37;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;2;2;1;1;2;14650;8500;8500;6;25;9,59219561444521;14650;9,04782144247841;8500;625
"17054";33702;2022;4;2;50;1;60;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1;2;2;2;1;2;37976,35;14976,35;14976,35;9;45;10,5447188765358;37976;9,61422756917078;14976;2025
"17055";33702;2022;4;2;50;2;51;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;28136,64;28136,64;28136,64;9;36;10,2448279205542;28137;10,2448279205542;28137;1296
"17056";33703;2022;4;2;32;1;58;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;30000;30000;30000;3;49;10,3089526606443;30000;10,3089526606443;30000;2401
"17057";33704;2022;4;2;50;2;23;0;1;6;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;10;2;2;2;1;9;2;16100;2000;2000;7;10;9,68657455097255;16100;7,60090245954208;2000;100
"17058";33705;2022;4;2;50;2;23;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;21976,35;21976,35;21976,35;8;9;9,99772215411352;21976;9,99772215411352;21976;81
"17059";33708;2022;4;2;48;1;46;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;2;2;34976,35;34976,35;34976,35;9;31;10,462427397788;34976;10,462427397788;34976;961
"17060";33708;2022;4;2;48;2;45;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;28976,35;28976,35;28976,35;8;31;10,2742352590121;28976;10,2742352590121;28976;961
"17061";33709;2022;4;2;31;2;69;0;1;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;48;2;1;2;1;9;2;21000;8000;8000;7;56;9,95227771670556;21000;8,98719682066197;8000;3136
"17062";33710;2022;4;2;61;1;35;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;9;2;14000;14000;14000;8;21;9,5468126085974;14000;9,5468126085974;14000;441
"17063";33711;2022;4;2;50;1;23;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;33976,35;33976,35;33976,35;11;6;10,4334199733293;33976;10,4334199733293;33976;36
"17064";33725;2022;5;2;42;1;33;0;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;44;2;2;2;1;1;2;29986,15;29986,15;29986,15;9;18;10,3084908873768;29986;10,3084908873768;29986;324
"17065";33727;2022;5;2;110;1;43;0;1;6;0;3;0;1;2;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;4;2;102976,4;102976,4;102976,4;12;25;11,5422551147448;102976;11,5422551147448;102976;625
"17066";33729;2022;5;2;33;2;52;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;17000;17000;17000;9;37;9,74096862303835;17000;9,74096862303835;17000;1369
"17067";33730;2022;5;2;33;2;69;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;48;1;2;2;1;9;2;31400;16000;16000;12;51;10,3545631718963;31400;9,68034400122192;16000;2601
"17068";33731;2022;5;2;46;2;29;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;36;2;2;2;2;1;2;37976,35;37976,35;37976,35;16;7;10,5447188765358;37976;10,5447188765358;37976;49
"17069";33733;2022;5;2;124;1;60;0;1;6;0;3;0;3;0;1;0;1;0;0;2;0;0;0;0;0;30;2;2;2;2;2;2;57976,35;57976,35;57976,35;14;40;10,9677904477517;57976;10,9677904477517;57976;1600
"17070";33733;2022;5;2;124;1;33;0;1;6;0;3;0;3;0;1;0;1;0;0;0;2;2;0;0;0;20;2;2;2;2;9;2;5000;5000;5000;14;13;8,51719319141624;5000;8,51719319141624;5000;169
"17071";33733;2022;5;2;124;1;28;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;3;0;0;30;2;2;2;2;2;2;26976,35;26976,35;26976,35;15;7;10,2027158352133;26976;10,2027158352133;26976;49
"17072";33734;2022;5;2;33;2;22;0;1;6;0;3;0;3;3;1;0;1;0;0;0;0;0;0;0;0;12;2;2;2;1;1;2;11805,88;11805,88;11805,88;15;1;9,37635299142575;11806;9,37635299142575;11806;1
"17073";33735;2022;5;2;33;2;55;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;32976,35;32976,35;32976,35;11;38;10,4035459168536;32976;10,4035459168536;32976;1444
"17074";33737;2022;5;2;86;2;58;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;36;2;2;2;1;1;2;54976,35;54976,35;54976,35;16;36;10,9146583717381;54976;10,9146583717381;54976;1296
"17075";33737;2022;5;2;86;1;22;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;31986,15;31986,15;31986,15;12;4;10,3730582755915;31986;10,3730582755915;31986;16
"17076";33738;2022;5;2;45;2;30;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;0;0;0;24;2;2;2;1;2;2;48893,02;37976,35;47976,35;17;7;10,7973899249883;48893;10,7784634601361;47976;49
"17077";33739;2022;5;2;113;1;37;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;1;2;8000;8000;8000;6;25;8,98719682066197;8000;8,98719682066197;8000;625
"17078";33740;2022;5;2;86;1;29;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;2;4;2;52976,35;52976,35;52976,35;12;11;10,8776008665305;52976;10,8776008665305;52976;121
"17079";33740;2022;5;2;86;2;26;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;28976,35;28976,35;28976,35;12;8;10,2742352590121;28976;10,2742352590121;28976;64
"17080";33742;2022;5;2;41;2;48;0;1;6;0;3;3;3;0;1;1;1;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;62976,35;62976,35;62976,35;15;27;11,0505145380692;62976;11,0505145380692;62976;729
"17081";33743;2022;5;2;41;1;56;0;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;22976,35;22976,35;22976,35;10;40;10,0422207050188;22976;10,0422207050188;22976;1600
"17082";33744;2022;5;2;92;2;46;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;36;2;2;2;2;1;2;90976,35;52976,35;90976,35;16;24;11,4183548616118;90976;11,4183548616118;90976;576
"17083";33751;2022;5;2;115;1;32;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;42976,35;42976,35;42976,35;9;17;10,6684052433702;42976;10,6684052433702;42976;289
"17084";33753;2022;5;2;152;1;40;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;45;2;2;2;2;9;2;92976,35;92976,35;92976,35;16;18;11,4401004387201;92976;11,4401004387201;92976;324
"17085";33755;2022;5;2;159;1;31;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;28976,35;28976,35;28976,35;5;20;10,2742352590121;28976;10,2742352590121;28976;400
"17086";33755;2022;5;2;159;2;27;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;19976,35;14976,35;14976,35;12;9;9,90230435283135;19976;9,61422756917078;14976;81
"17087";33756;2022;5;2;75;2;67;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;48;2;2;2;1;4;2;57976,35;57976,35;57976,35;12;49;10,9677904477517;57976;10,9677904477517;57976;2401
"17088";33757;2022;5;2;156;2;42;0;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;2;2;2;1;9;2;31400;12000;12000;7;29;10,3545631718963;31400;9,39266192877014;12000;841
"17089";33757;2022;5;2;156;1;39;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;42000;42000;42000;6;27;10,6454248972655;42000;10,6454248972655;42000;729
"17090";33758;2022;5;2;137;1;40;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;70;2;2;2;2;9;2;102976,4;102976,4;102976,4;9;25;11,5422551147448;102976;11,5422551147448;102976;625
"17091";33760;2022;5;2;83;2;60;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;2;2;2;1;1;2;27976,35;27976,35;27976,35;9;45;10,2391147893884;27976;10,2391147893884;27976;2025
"17092";33760;2022;5;2;83;1;39;0;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;25000;25000;25000;10;23;10,1266311038503;25000;10,1266311038503;25000;529
"17093";33768;2022;5;2;69;2;53;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;2;2;2;1;9;2;15000;15000;15000;6;41;9,61580548008435;15000;9,61580548008435;15000;1681
"17094";33769;2022;5;2;91;1;65;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;40976,35;40976,35;40976,35;8;51;10,6207503499881;40976;10,6207503499881;40976;2601
"17095";33772;2022;5;2;159;1;49;0;1;6;0;0;3;1;0;0;1;2;0;0;0;0;0;0;0;0;84;2;2;2;1;2;2;196559,7;192976,4;192976,4;10;33;12,1887214809424;196560;12,1703231806175;192976;1089
"17096";33772;2022;5;2;159;1;26;0;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;39976,35;39976,35;39976,35;10;10;10,5960433082389;39976;10,5960433082389;39976;100
"17097";33773;2022;5;2;41;1;26;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;55843,02;38976,35;55643,02;12;8;10,9302998190684;55843;10,9267119220626;55643;64
"17098";33774;2022;5;2;62;1;51;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;80986,15;80986,15;80986,15;9;36;11,3020334313802;80986;11,3020334313802;80986;1296
"17099";33774;2022;5;2;62;2;42;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;26976,35;26976,35;26976,35;9;27;10,2027158352133;26976;10,2027158352133;26976;729
"17100";33775;2022;5;2;63;1;58;0;1;6;0;0;3;0;0;0;1;0;1;3;0;0;0;0;0;0;45;2;2;2;1;1;2;57663,55;56863,55;56863,55;9;43;10,9623805371085;57664;10,9484098173046;56864;1849
"17101";33777;2022;5;2;141;1;40;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;50;2;2;2;1;1;2;51976,35;51976,35;51976,35;8;26;10,8585440864149;51976;10,8585440864149;51976;676
"17102";33779;2022;6;2;101;2;42;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;22735,35;19976,35;19976,35;6;30;10,0316762609064;22735;9,90230435283135;19976;900
"17103";33779;2022;6;2;101;1;23;0;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;29976,35;29976,35;29976,35;10;7;10,3081640164128;29976;10,3081640164128;29976;49
"17104";33780;2022;6;2;101;1;62;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;74976,35;74976,35;74976,35;12;44;11,2249280094571;74976;11,2249280094571;74976;1936
"17105";33781;2022;6;2;25;2;53;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;42;2;2;2;1;2;2;33215,71;31976,35;31976,35;11;36;10,4107782357553;33216;10,3727518460405;31976;1296
"17106";33783;2022;6;2;25;2;64;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;56;2;2;2;2;9;2;27976,35;27976,35;27976,35;12;46;10,2391147893884;27976;10,2391147893884;27976;2116
"17107";33787;2022;6;2;101;1;49;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;33000;30000;30000;12;31;10,4042628404486;33000;10,3089526606443;30000;961
"17108";33788;2022;6;2;101;2;36;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;42976,35;42976,35;42976,35;12;18;10,6684052433702;42976;10,6684052433702;42976;324
"17109";33791;2022;6;2;101;2;49;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;33976,35;33976,35;33976,35;11;32;10,4334199733293;33976;10,4334199733293;33976;1024
"17110";33791;2022;6;2;101;1;53;0;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;37976,35;37976,35;37976,35;10;37;10,5447188765358;37976;10,5447188765358;37976;1369
"17111";33793;2022;6;2;101;2;58;0;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;32;2;2;2;1;1;2;27976,35;27976,35;27976,35;7;45;10,2391147893884;27976;10,2391147893884;27976;2025
"17112";33793;2022;6;2;101;1;59;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;36;2;2;2;2;2;2;62976,35;62976,35;62976,35;12;41;11,0505145380692;62976;11,0505145380692;62976;1681
"17113";33794;2022;6;2;25;1;57;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;37976,35;37976,35;37976,35;9;42;10,5447188765358;37976;10,5447188765358;37976;1764
"17114";33794;2022;6;2;25;2;49;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;2;2;2;1;1;2;55976,35;55976,35;55976,35;6;37;10,9326845590859;55976;10,9326845590859;55976;1369
"17115";33795;2022;6;2;25;1;46;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;25000;25000;25000;8;32;10,1266311038503;25000;10,1266311038503;25000;1024
"17116";33797;2022;6;2;25;1;57;0;1;6;0;3;0;3;0;1;0;1;0;0;0;1;8;0;2;2;60;1;2;2;1;2;2;255976,4;142976,4;167976,4;22;29;12,4528405317122;255976;12,0315787723272;167976;841
"17117";33810;2022;6;2;12;2;49;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;84976,35;37976,35;84976,35;11;32;11,3501282614637;84976;11,3501282614637;84976;1024
"17118";33810;2022;6;2;12;1;49;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;25000;25000;25000;8;35;10,1266311038503;25000;10,1266311038503;25000;1225
"17119";33812;2022;6;2;12;1;58;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;39252,75;39252,75;39252,75;4;48;10,5777767844505;39253;10,5777767844505;39253;2304
"17120";33814;2022;6;2;12;2;44;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;2;2;2;1;9;2;5000;5000;5000;9;29;8,51719319141624;5000;8,51719319141624;5000;841
"17121";33815;2022;6;2;47;2;58;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;2;2;34976,35;34976,35;34976,35;9;43;10,462427397788;34976;10,462427397788;34976;1849
"17122";33815;2022;6;2;47;1;33;0;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;57976,35;57976,35;57976,35;11;16;10,9677904477517;57976;10,9677904477517;57976;256
"17123";33824;2022;7;2;37;1;68;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;15;1;2;2;1;1;2;24051,33;7799,33;7799,33;9;53;10,0879455754601;24051;8,96179311155239;7799;2809
"17124";33826;2022;7;2;50;1;29;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;2;2;1;2;2;49976,35;49976,35;49976,35;6;17;10,8193051725105;49976;10,8193051725105;49976;289
"17125";33827;2022;7;2;19;2;61;0;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14;1;2;2;1;1;2;25936;10443;10443;7;48;10,1633872439755;25936;9,25368717647955;10443;2304
"17126";33828;2022;7;2;49;2;55;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;6000;4000;6000;6;43;8,69951474821019;6000;8,69951474821019;6000;1849
"17127";33829;2022;7;2;51;1;50;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;12000;12000;12000;6;38;9,39266192877014;12000;9,39266192877014;12000;1444
"17128";33829;2022;7;2;51;1;56;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;9;2;11000;11000;11000;6;44;9,30565055178051;11000;9,30565055178051;11000;1936
"17129";33831;2022;7;2;49;1;57;0;1;6;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;10;1;2;2;1;9;2;52000;7000;7000;8;43;10,8589989975636;52000;8,85366542803745;7000;1849
"17130";33832;2022;7;2;41;2;40;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;57474,35;18000;41776,35;9;25;10,9590940403025;57474;10,6400856689199;41776;625
"17131";33833;2022;7;2;43;1;60;0;1;6;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;20;2;2;2;2;9;2;16476,35;9000;16476,35;7;47;9,70968129835049;16476;9,70968129835049;16476;2209
"17132";33833;2022;7;2;43;2;52;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;2;1;1;2;7456,35;7456,35;7456,35;6;40;8,91682129732377;7456;8,91682129732377;7456;1600
"17133";33834;2022;7;2;54;2;39;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;33;2;2;2;1;2;2;76376,35;64276,35;75876,35;16;17;11,2434283722588;76376;11,2368603206253;75876;289
"17134";33834;2022;7;2;54;1;43;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;2;2;51327,82;51327,82;51327,82;9;28;10,8459881843622;51328;10,8459881843622;51328;784
"17135";33835;2022;7;2;19;2;62;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;1;2;1;1;2;28976,35;2976,35;2976,35;6;50;10,2742352590121;28976;7,99845299656464;2976;2500
"17136";33836;2022;7;2;39;1;55;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;2;2;2;2;2;2;37802,35;37802,35;37802,35;6;43;10,5401265489874;37802;10,5401265489874;37802;1849
"17137";33837;2022;7;2;43;1;55;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;41126,35;40976,35;40976,35;6;43;10,6244043142766;41126;10,6207503499881;40976;1849
"17138";33837;2022;7;2;43;2;50;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;2;2;2;1;1;2;23728,8;15427,82;23728,8;8;36;10,074444779251;23729;10,074444779251;23729;1296
"17139";33838;2022;7;2;55;1;43;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;2;2;2;1;1;2;56976,35;56976,35;56976,35;6;31;10,9503915484361;56976;10,9503915484361;56976;961
"17140";33838;2022;7;2;55;1;26;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;2;1;9;2;3000;3000;3000;6;14;8,00636756765025;3000;8,00636756765025;3000;196
"17141";33839;2022;7;2;61;2;48;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;3;2;29076,35;2976,35;25976,35;6;36;10,2776804079513;29076;10,1649417876679;25976;1296
"17142";33839;2022;7;2;61;1;54;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;15000;15000;15000;4;44;9,61580548008435;15000;9,61580548008435;15000;1936
"17143";33846;2022;8;2;56;2;46;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;2;2;2;1;1;2;27076,35;24976,35;24976,35;9;31;10,206415932122;27076;10,1256846561099;24976;961
"17144";33846;2022;8;2;56;1;56;0;1;6;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;12;2;2;2;1;1;2;6000;6000;6000;9;41;8,69951474821019;6000;8,69951474821019;6000;1681
"17145";33847;2022;8;2;25;1;73;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;2;2;1;2;2;34976,35;13976,35;13976,35;6;61;10,462427397788;34976;9,54512189443106;13976;3721
"17146";33848;2022;8;2;72;2;36;0;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;69035,35;56676,35;56676,35;9;21;11,1423739712295;69035;10,9451122951185;56676;441
"17147";33849;2022;8;2;39;2;35;0;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;35;2;2;2;1;2;2;34728,8;29728,8;29728,8;12;17;10,4553245928809;34729;10,2998715519081;29729;289
