"";"ID";"anio";"dpto";"nom_dpto";"barrio";"REGION_4";"e26";"e27";"e29_6";"e49";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e215_1";"e218_1";"e221_1";"e224_1";"e51_9";"e51_10";"e51_11";"f85";"f98";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"YDA";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"14610";75844;2024;3;"Canelones";0;2;1;25;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;87779,07;87779,07;87779,07;177099,62;12;7;11,3825783685176;87779;11,3825783685176;87779;49
"14611";75845;2024;3;"Canelones";0;2;2;53;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;42;0;2;2;1;1;2;2;103779,07;103779,07;103779,07;245770;16;31;11,5500195916174;103779;11,5500195916174;103779;961
"14612";75845;2024;3;"Canelones";0;2;1;53;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;2;2;1;2;1;2;63779,07;63779,07;63779,07;245770;6;41;11,0631803590843;63779;11,0631803590843;63779;1681
"14613";75857;2024;3;"Canelones";0;2;2;52;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;74;0;2;2;2;1;9;2;50000;50000;50000;70000;12;34;10,8197782844103;50000;10,8197782844103;50000;1156
"14614";75858;2024;3;"Canelones";0;2;2;60;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;45541,57;45541,57;45541,57;41762,5;6;48;10,7263808142101;45542;10,7263808142101;45542;2304
"14615";75860;2024;3;"Canelones";0;2;1;33;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;34479,07;34479,07;34479,07;81700;10;17;10,4481077522561;34479;10,4481077522561;34479;289
"14616";75861;2024;3;"Canelones";0;2;2;45;3;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;32;0;2;2;2;1;2;2;55513,15;55513,15;55513,15;88006,08;16;23;10,9243752086063;55513;10,9243752086063;55513;529
"14617";75861;2024;3;"Canelones";0;2;1;28;0;1;1;6;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;29272;29272;29272;88006,08;9;13;10,284386706699;29272;10,284386706699;29272;169
"14618";75862;2024;3;"Canelones";0;2;1;48;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;9;2;30000;30000;30000;48558,14;11;31;10,3089526606443;30000;10,3089526606443;30000;961
"14619";75863;2024;3;"Canelones";0;2;1;60;0;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;32;0;2;2;2;1;1;2;27513,15;27513,15;27513,15;51791,7;8;46;10,2224193511804;27513;10,2224193511804;27513;2116
"14620";75873;2024;3;"Canelones";0;2;1;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;50;0;2;2;2;2;9;2;83779,07;83779,07;83779,07;155000;17;15;11,3359384939381;83779;11,3359384939381;83779;225
"14621";75875;2024;3;"Canelones";0;2;1;33;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;45;15;2;2;2;1;9;2;273779,07;273779,07;273779,07;420000;17;10;12,5200767462557;273779;12,5200767462557;273779;100
"14622";75875;2024;3;"Canelones";0;2;2;34;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;2;1;1;2;65000;65000;65000;420000;15;13;11,0821425488778;65000;11,0821425488778;65000;169
"14623";75876;2024;3;"Canelones";0;2;1;32;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;5;0;2;30;12;2;2;2;2;2;2;66779,07;26779,07;66779,07;130500;19;7;11,1091449870754;66779;11,1091449870754;66779;49
"14624";75877;2024;3;"Canelones";0;2;1;56;0;1;1;6;0;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;44;0;2;2;2;2;1;2;109779,07;109779,07;109779,07;221500;12;38;11,6062251705796;109779;11,6062251705796;109779;1444
"14625";75877;2024;3;"Canelones";0;2;2;60;0;1;1;6;0;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;7000;7000;7000;221500;10;44;8,85366542803745;7000;8,85366542803745;7000;1936
"14626";75877;2024;3;"Canelones";0;2;1;24;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;72279,07;72279,07;72279,07;221500;12;6;11,1882898779936;72279;11,1882898779936;72279;36
"14627";75878;2024;3;"Canelones";0;2;1;41;0;1;1;6;0;1;0;2;1;3;0;1;3;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;43779,07;43779,07;43779,07;105759,36;13;22;10,6869111282747;43779;10,6869111282747;43779;484
"14628";75878;2024;3;"Canelones";0;2;2;43;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;2;0;0;40;15;2;2;2;1;1;2;69538,43;47538,43;69538,43;105759,36;14;23;11,1496348283729;69538;11,1496348283729;69538;529
"14629";75879;2024;3;"Canelones";0;2;2;41;1;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;4;2;123779,07;123779,07;123779,07;162600;11;24;11,726253561935;123779;11,726253561935;123779;576
"14630";75881;2024;3;"Canelones";0;2;2;44;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;44;0;2;2;2;1;2;2;83779,07;83779,07;83779,07;110000;16;22;11,3359384939381;83779;11,3359384939381;83779;484
"14631";75882;2024;3;"Canelones";0;2;1;51;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;1;2;44000;44000;44000;164095,82;9;36;10,6919449129004;44000;10,6919449129004;44000;1296
"14632";75882;2024;3;"Canelones";0;2;1;32;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;56;0;2;2;2;1;9;2;40000;40000;40000;164095,82;9;17;10,5966347330961;40000;10,5966347330961;40000;289
"14633";75882;2024;3;"Canelones";0;2;2;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;24874,89;24874,89;24874,89;164095,82;12;40;10,1216141399065;24875;10,1216141399065;24875;1600
"14634";75883;2024;3;"Canelones";0;2;1;35;3;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;9;2;17673,92;14000;14000;54833,38;10;19;9,77984538564471;17674;9,5468126085974;14000;361
"14635";75884;2024;3;"Canelones";0;2;2;45;0;1;1;6;0;1;0;1;0;3;0;3;0;2;2;0;0;0;0;0;0;36;0;2;2;2;1;9;2;10000;10000;10000;90815,75;14;25;9,21034037197618;10000;9,21034037197618;10000;625
"14636";75884;2024;3;"Canelones";0;2;2;67;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;9;2;10000;10000;10000;90815,75;6;55;9,21034037197618;10000;9,21034037197618;10000;3025
"14637";75884;2024;3;"Canelones";0;2;1;42;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;0;2;2;2;1;1;2;53779,07;53779,07;53779,07;90815,75;6;30;10,8926396369995;53779;10,8926396369995;53779;900
"14638";8648;2024;3;"Canelones";0;2;2;59;4;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;1;2;62279,07;55779,07;62279,07;121500;10;43;11,0393806932738;62279;11,0393806932738;62279;1849
"14639";8648;2024;3;"Canelones";0;2;1;54;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;50;0;2;2;2;1;1;2;48779,07;48779,07;48779,07;121500;9;39;10,7950566063975;48779;10,7950566063975;48779;1521
"14640";8650;2024;3;"Canelones";0;2;1;42;3;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;50779,07;50779,07;50779,07;81510,05;10;26;10,835239540794;50779;10,835239540794;50779;676
"14641";75885;2024;3;"Canelones";0;2;2;43;3;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;43779,07;43779,07;43779,07;64000;10;27;10,6869111282747;43779;10,6869111282747;43779;729
"14642";75885;2024;3;"Canelones";0;2;1;52;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;9;2;27779,07;27779,07;27779,07;64000;8;38;10,2320381384261;27779;10,2320381384261;27779;1444
"14643";8651;2024;3;"Canelones";0;2;2;59;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;2;2;1;1;2;16579,07;16579,07;16579,07;42600;6;47;9,71589633543937;16579;9,71589633543937;16579;2209
"14644";75888;2024;3;"Canelones";0;2;2;55;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;9;2;10000;10000;10000;31800;10;39;9,21034037197618;10000;9,21034037197618;10000;1521
"14645";75892;2024;3;"Canelones";0;2;1;27;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;35479,07;35479,07;35479,07;123700;10;11;10,4766982241296;35479;10,4766982241296;35479;121
"14646";75892;2024;3;"Canelones";0;2;1;57;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;50;0;2;2;2;1;9;2;50000;50000;50000;123700;9;42;10,8197782844103;50000;10,8197782844103;50000;1764
"14647";75892;2024;3;"Canelones";0;2;2;53;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;30779,07;30779,07;30779,07;123700;9;38;10,3345901925115;30779;10,3345901925115;30779;1444
"14648";75893;2024;3;"Canelones";0;2;1;57;0;1;1;6;0;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;97279,07;96279,07;96279,07;163500;10;41;11,4853391371214;97279;11,4750062325234;96279;1681
"14649";75895;2024;3;"Canelones";0;2;2;51;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;2;2;2;1;1;2;8772;2400;2400;65690,46079221;9;36;9,07932010953778;8772;7,78322401633604;2400;1296
"14650";75895;2024;3;"Canelones";0;2;1;42;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;50;6;2;2;2;1;1;2;51579,07;42579,07;51579,07;65690,46079221;9;27;10,8508712490285;51579;10,8508712490285;51579;729
"14651";75896;2024;3;"Canelones";0;2;2;41;1;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;4;2;2;2;1;1;2;42179,08;35296,32;42179,08;88135,8366666667;8;27;10,6496796425099;42179;10,6496796425099;42179;729
"14652";75896;2024;3;"Canelones";0;2;1;17;1;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;2;2;2;1;9;2;6000;6000;6000;88135,8366666667;7;4;8,69951474821019;6000;8,69951474821019;6000;16
"14653";75896;2024;3;"Canelones";0;2;1;24;1;1;1;6;0;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;1;1;2;36598,23;36598,23;36598,23;88135,8366666667;9;9;10,5077551575643;36598;10,5077551575643;36598;81
"14654";75897;2024;3;"Canelones";0;2;1;64;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;2;2;1;9;2;43500;17500;17500;68500;6;52;10,6805162170768;43500;9,76995615991161;17500;2704
"14655";75897;2024;3;"Canelones";0;2;2;60;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;10000;10000;10000;68500;6;48;9,21034037197618;10000;9,21034037197618;10000;2304
"14656";75898;2024;3;"Canelones";0;2;1;51;1;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;36779,07;36779,07;36779,07;55500;8;37;10,5126842123574;36779;10,5126842123574;36779;1369
"14657";75899;2024;3;"Canelones";0;2;1;63;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;2;1;2;53779,07;53779,07;53779,07;70000;5;52;10,8926396369995;53779;10,8926396369995;53779;2704
"14658";75900;2024;3;"Canelones";0;2;2;51;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;1;40;0;2;2;2;1;2;2;108799,82;105779,07;105779,07;123020,75;17;28;11,5972649589908;108800;11,5691079527492;105779;784
"14659";75901;2024;3;"Canelones";0;2;1;45;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;2;2;2;2;1;2;83779,07;83779,07;83779,07;108570,972962032;6;33;11,3359384939381;83779;11,3359384939381;83779;1089
"14660";75902;2024;3;"Canelones";0;2;1;53;3;1;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;54;0;2;2;2;2;1;2;105579,07;78579,07;78579,07;109800;8;39;11,5672154298524;105579;11,2718606579699;78579;1521
"14661";75904;2024;3;"Canelones";0;2;1;27;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;54;0;2;2;2;2;9;2;73779,07;73779,07;73779,07;99272;9;12;11,2088303660292;73779;11,2088303660292;73779;144
"14662";75904;2024;3;"Canelones";0;2;2;31;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;33051,07;33051,07;33051,07;99272;12;13;10,4058092199449;33051;10,4058092199449;33051;169
"14663";75905;2024;3;"Canelones";0;2;1;73;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;1;2;1;9;2;28000;10000;10000;40000;6;61;10,2399597891573;28000;9,21034037197618;10000;3721
"14664";75906;2024;3;"Canelones";0;2;2;32;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;26;18;2;2;2;1;1;2;74779,07;38779,07;74779,07;146000;16;10;11,2222933119734;74779;11,2222933119734;74779;100
"14665";75908;2024;3;"Canelones";0;2;2;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;6;0;0;20;0;2;2;2;1;9;2;18333,3333333333;18333,3333333333;18333,3333333333;82605,3333333333;18;14;9,8164761755465;18333;9,8164761755465;18333;196
"14666";75908;2024;3;"Canelones";0;2;1;49;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;40;0;2;2;2;1;2;2;68051,07;68051,07;68051,07;82605,3333333333;16;27;11,1280137316885;68051;11,1280137316885;68051;729
"14667";75909;2024;3;"Canelones";0;2;1;44;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;3;0;50;0;2;2;2;1;1;2;259529,22;259529,22;259529,22;415529,22;15;23;12,4666245764051;259529;12,4666245764051;259529;529
"14668";75909;2024;3;"Canelones";0;2;2;44;3;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;6;0;0;20;30;2;2;1;1;9;2;109779,07;40000;109779,07;415529,22;18;20;11,6062251705796;109779;11,6062251705796;109779;400
"14669";75910;2024;3;"Canelones";0;2;1;54;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;35;8;2;2;2;1;2;2;70779,07;54779,07;70779,07;107000;9;39;11,1673186145082;70779;11,1673186145082;70779;1521
"14670";75911;2024;3;"Canelones";0;2;2;53;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;18;30;2;2;2;1;1;2;105779,07;40779,07;91779,07;132000;12;35;11,5691079527492;105779;11,4271395549709;91779;1225
"14671";75912;2024;3;"Canelones";0;2;1;62;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;2;0;0;2;0;36;0;1;2;2;1;2;2;96779,07;63779,07;63779,07;178000;14;42;11,4801860308777;96779;11,0631803590843;63779;1764
"14672";75912;2024;3;"Canelones";0;2;2;50;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;36;0;2;2;2;1;2;2;63779,07;63779,07;63779,07;178000;12;32;11,0631803590843;63779;11,0631803590843;63779;1024
"14673";75914;2024;3;"Canelones";0;2;1;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;3;40;0;2;2;2;1;1;2;158293,83;158293,83;158293,83;223293,83;19;12;11,9722082684828;158294;11,9722082684828;158294;144
"14674";75914;2024;3;"Canelones";0;2;2;28;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;2;0;0;3;0;0;40;0;2;2;2;1;1;2;65000;65000;65000;223293,83;15;7;11,0821425488778;65000;11,0821425488778;65000;49
"14675";75915;2024;3;"Canelones";0;2;1;44;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;5;0;0;40;0;2;2;2;1;1;2;204445,736666667;200279,07;200279,07;249445,736666667;17;21;12,2280578728812;204446;12,207467022934;200279;441
"14676";75916;2024;3;"Canelones";0;2;2;37;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;55;0;2;2;2;1;2;2;73051,07;73051,07;73051,07;176272;16;15;11,1989140645733;73051;11,1989140645733;73051;225
"14677";75916;2024;3;"Canelones";0;2;1;34;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;60;0;2;2;2;1;1;2;75779,07;75779,07;75779,07;176272;10;18;11,2355774121299;75779;11,2355774121299;75779;324
"14678";75917;2024;3;"Canelones";0;2;2;58;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;2;8;0;2;16;0;2;2;2;1;2;2;48779,07;48779,07;48779,07;161000;22;30;10,7950566063975;48779;10,7950566063975;48779;900
"14679";75919;2024;3;"Canelones";0;2;1;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;2;0;0;2;0;50;0;2;2;2;1;9;2;93779,07;93779,07;93779,07;185000;14;28;11,4486969757678;93779;11,4486969757678;93779;784
"14680";75919;2024;3;"Canelones";0;2;2;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;1;30;0;2;2;2;1;2;2;68779,07;68779,07;68779,07;185000;17;25;11,1386547625223;68779;11,1386547625223;68779;625
"14681";75920;2024;3;"Canelones";0;2;1;52;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;1;0;0;1;0;45;0;2;2;2;1;1;2;103779,07;103779,07;103779,07;203000;13;33;11,5500195916174;103779;11,5500195916174;103779;1089
"14682";75920;2024;3;"Canelones";0;2;2;38;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;1;4;0;2;30;0;2;2;2;1;1;2;73779,07;73779,07;73779,07;203000;18;14;11,2088303660292;73779;11,2088303660292;73779;196
"14683";75922;2024;3;"Canelones";0;2;2;61;0;1;1;6;0;1;0;0;1;3;0;0;3;0;0;0;0;0;0;0;0;3;0;1;2;2;1;9;2;73000;10000;10000;133000;12;43;11,1982147201305;73000;9,21034037197618;10000;1849
"14684";75926;2024;4;"Cerro Largo";0;2;1;25;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;45;0;2;2;2;1;1;2;40000;40000;40000;40000;12;7;10,5966347330961;40000;10,5966347330961;40000;49
"14685";75927;2024;4;"Cerro Largo";0;2;2;42;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;20;40;2;2;2;1;2;2;82779,07;38779,07;82779,07;129000;16;20;11,3239305306419;82779;11,3239305306419;82779;400
"14686";75927;2024;4;"Cerro Largo";0;2;1;42;0;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;1;2;30000;12000;12000;129000;8;28;10,3089526606443;30000;9,39266192877014;12000;784
"14687";75928;2024;4;"Cerro Largo";0;2;2;54;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;2;0;2;2;1;1;9;2;5000;5000;5000;60000;12;36;8,51719319141624;5000;8,51719319141624;5000;1296
"14688";75930;2024;4;"Cerro Largo";0;2;1;76;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;1;2;2;1;9;2;26000;4000;4000;41000;12;58;10,1658518170036;26000;8,29404964010203;4000;3364
"14689";75931;2024;4;"Cerro Largo";0;2;2;50;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;10;0;2;1;2;1;9;2;17500;15000;15000;33500;10;34;9,76995615991161;17500;9,61580548008435;15000;1156
"14690";75934;2024;4;"Cerro Largo";0;2;2;63;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;15779,07;15779,07;15779,07;49000;10;47;9,66643965730189;15779;9,66643965730189;15779;2209
"14691";75935;2024;4;"Cerro Largo";0;2;1;48;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;39600;39600;39600;39600;9;33;10,5865843972426;39600;10,5865843972426;39600;1089
"14692";75936;2024;4;"Cerro Largo";0;2;2;54;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;48;0;2;1;2;1;1;2;40880,19;31880,19;31880,19;79101,12;11;37;10,6184008726163;40880;10,3697400927358;31880;1369
"14693";75936;2024;4;"Cerro Largo";0;2;1;59;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;9;2;22000;22000;22000;79101,12;6;47;9,99879773234045;22000;9,99879773234045;22000;2209
"14694";75937;2024;4;"Cerro Largo";0;2;2;48;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;40;0;2;2;2;1;1;2;163779,07;163779,07;163779,07;205000;16;26;12,0062736644591;163779;12,0062736644591;163779;676
"14695";75939;2024;4;"Cerro Largo";0;2;2;47;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;20;0;2;2;2;1;2;2;58779,07;50779,07;50779,07;166000;16;25;10,9815411181397;58779;10,835239540794;50779;625
"14696";75939;2024;4;"Cerro Largo";0;2;1;53;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;4;0;0;40;0;2;2;2;1;2;2;93779,07;93779,07;93779,07;166000;16;31;11,4486969757678;93779;11,4486969757678;93779;961
"14697";75940;2024;4;"Cerro Largo";0;2;1;28;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;30000;30000;30000;30000;9;13;10,3089526606443;30000;10,3089526606443;30000;169
"14698";75942;2024;4;"Cerro Largo";0;2;1;57;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;9;2;28000;28000;28000;37000;6;45;10,2399597891573;28000;10,2399597891573;28000;2025
"14699";75943;2024;4;"Cerro Largo";0;2;1;37;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;1;0;0;6;0;0;10;0;2;2;2;1;9;2;43779,07;43779,07;43779,07;40000;18;13;10,6869111282747;43779;10,6869111282747;43779;169
"14700";75944;2024;4;"Cerro Largo";0;2;1;59;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;1;2;42779,07;42779,07;42779,07;165417,6;12;41;10,6638042432697;42779;10,6638042432697;42779;1681
"14701";75944;2024;4;"Cerro Largo";0;2;2;57;0;1;1;6;0;1;0;1;0;3;0;3;0;4;1;0;0;0;0;0;0;40;0;2;2;2;1;2;2;87196,67;87196,67;87196,67;165417,6;16;35;11,3759214210945;87197;11,3759214210945;87197;1225
"14702";75945;2024;4;"Cerro Largo";0;2;2;53;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;2;2;1;9;2;7300;4000;4000;91110,04;6;41;8,89562962713648;7300;8,29404964010203;4000;1681
"14703";75945;2024;4;"Cerro Largo";0;2;1;54;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;2;2;2;1;2;2;40600;40600;40600;91110,04;6;42;10,6115233455898;40600;10,6115233455898;40600;1764
"14704";75945;2024;4;"Cerro Largo";0;2;1;24;0;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;2;0;2;2;2;1;9;2;2000;2000;2000;91110,04;10;8;7,60090245954208;2000;7,60090245954208;2000;64
"14705";75946;2024;4;"Cerro Largo";0;2;2;66;0;1;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;30;0;2;1;2;1;1;2;42779,07;22779,07;22779,07;49000;7;53;10,6638042432697;42779;10,0335974108825;22779;2809
"14706";75947;2024;4;"Cerro Largo";0;2;2;48;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;2;2;25000;25000;25000;109000;9;33;10,1266311038503;25000;10,1266311038503;25000;1089
"14707";75948;2024;4;"Cerro Largo";0;2;2;47;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;20;0;2;2;2;1;1;2;22200;19000;19000;24967,06;11;30;10,0078475678604;22200;9,85219425814858;19000;900
"14708";75949;2024;4;"Cerro Largo";0;2;2;39;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;48;0;2;2;2;1;1;2;32151,07;29551,07;29551,07;69229,02;9;24;10,378201010605;32151;10,2938752319926;29551;576
"14709";75949;2024;4;"Cerro Largo";0;2;1;55;0;1;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;44;0;2;2;2;2;9;2;30000;30000;30000;69229,02;9;40;10,3089526606443;30000;10,3089526606443;30000;1600
"14710";20327;2024;4;"Cerro Largo";0;2;1;55;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2;2;2;1;9;2;9000;9000;9000;37000;6;43;9,10497985631836;9000;9,10497985631836;9000;1849
"14711";75951;2024;4;"Cerro Largo";0;2;1;54;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;33;0;2;1;1;1;2;2;81779,07;71779,07;71779,07;97500;12;36;11,3117766218804;81779;11,1813482083624;71779;1296
"14712";75952;2024;4;"Cerro Largo";0;2;2;28;0;1;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;9;2;22600;20000;20000;69092,88;11;11;10,0257051852604;22600;9,90348755253613;20000;121
"14713";75952;2024;4;"Cerro Largo";0;2;1;40;0;1;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;30;0;2;2;2;1;2;2;38500;38500;38500;69092,88;9;25;10,5584135202759;38500;10,5584135202759;38500;625
"14714";75954;2024;4;"Cerro Largo";0;2;2;20;0;1;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;0;0;0;24;0;2;2;2;1;1;2;9000;9000;9000;52000;12;2;9,10497985631836;9000;9,10497985631836;9000;4
